shipment_id,order_date,vehicle_type,region,weather_condition,distance_km,delivery_time_hr,delivery_cost,customer_rating,distance_km_minmax,delivery_time_hr_minmax,delivery_cost_minmax,distance_km_zscore,delivery_time_hr_zscore,delivery_cost_zscore,cost_per_km,order_day_of_week,is_delayed
SHIP1122,2026-02-05 14:00:00,Van,Central,Rain,23.54,2.36,585.14,5.0,0.6249432334241597,0.3054897314375988,0.698274201383654,0.6804778534172222,-1.0070390682077446,0.954269467968886,24.86,Thursday,0
SHIP1123,2026-02-05 21:00:00,Van,South,Rain,21.66,3.14,417.16,3.0,0.5822547683923704,0.42871248025276465,0.41688652696115386,0.4508825102218394,-0.3562585378404149,-0.39491897488012,19.26,Thursday,0
SHIP1124,2026-02-06 04:00:00,Van,Central,Clear,26.23,5.07,508.46,1.0,0.6860240690281562,0.733609794628752,0.5698255356215554,1.008994594478701,1.25400610781208,0.33838799518842516,19.38,Friday,1
SHIP1125,2026-02-06 11:00:00,Truck,South,Clear,22.56,3.05,528.9,4.0,0.6026907356948228,0.41449447077409163,0.6040651121496892,0.5607951745175013,-0.43134859903664546,0.5025587998784697,23.44,Friday,0
SHIP1126,2026-02-06 18:00:00,Bike,East,Clear,13.46,3.05,502.97,3.0,0.3960603996366939,0.41449447077409163,0.5606290935892926,-0.5505439866941922,-0.43134859903664546,0.29429319490719535,37.37,Friday,0
SHIP1127,2026-02-07 01:00:00,Mini-Truck,East,Fog,21.46,3.48,346.21,3.0,0.5777134423251589,0.4824249605055292,0.2980363334840946,0.4264574737116924,-0.07258497332132262,-0.9647780058370021,16.13,Saturday,0
SHIP1128,2026-02-07 08:00:00,Van,Central,Clear,18.205,3.01,406.25,2.0,0.5038033605812896,0.4081753554502369,0.39861090172035446,0.028940004509047747,-0.4647219595683034,-0.48254634665939544,22.32,Saturday,0
SHIP1129,2026-02-07 15:00:00,Truck,Central,Clear,16.0,3.42,274.61,4.0,0.4537352406902815,0.4729462875197472,0.17809730807243246,-0.240346023015324,-0.12264501411880956,-1.5398577326377452,17.16,Saturday,0
SHIP1130,2026-02-07 22:00:00,Truck,South,Clear,22.02,4.15,509.02,5.0,0.5904291553133514,0.5882701421800948,0.5707636062113675,0.49484757594010415,0.48641881558394795,0.34288582545390583,23.12,Saturday,1
SHIP1131,2026-02-08 05:00:00,Van,West,Clear,15.12,4.56,654.25,3.0,0.43375340599455037,0.6530410742496049,0.8140421629227599,-0.3478161836599714,0.828495761033441,1.50934991376776,43.27,Sunday,1
SHIP1132,2026-02-08 12:00:00,Van,South,Fog,37.74,4.7,231.07,5.0,0.9473773841961851,0.6751579778830963,0.10516231971455847,2.414655445637668,0.9453025228942442,-1.8895640357788677,6.12,Sunday,1
SHIP1133,2026-02-08 19:00:00,Van,Central,Clear,2.86,5.97,358.6,3.0,0.15537011807447776,0.8757898894154816,0.31879114528368263,-1.8450709217319896,2.004906719774383,-0.8652635112132419,125.38,Sunday,1
SHIP1134,2026-02-09 02:00:00,Mini-Truck,Central,Rain,13.62,4.18,428.19,5.0,0.39969346049046317,0.5930094786729857,0.4353631673283414,-0.5310039574860748,0.5114488359826909,-0.3063277823296705,31.44,Monday,1
SHIP1135,2026-02-09 09:00:00,Van,North,Rain,10.5,6.18,470.8,4.0,0.3288487738419618,0.9089652448657186,0.5067402884567063,-0.9120345270443697,2.180116862565587,0.035908909834850115,44.84,Monday,1
SHIP1136,2026-02-09 16:00:00,Truck,Central,Clear,12.4,2.57,555.5,2.0,0.37199137148047223,0.3386650868878357,0.6486234651657536,-0.6799966801979721,-0.8318289254165405,0.7162057374888019,44.8,Monday,0
SHIP1137,2026-02-09 23:00:00,Bike,North,Clear,12.86,6.01,431.74,4.0,0.38243642143505896,0.8821090047393363,0.44130986481732754,-0.6238190962246338,2.038280080306041,-0.2778147511824269,33.57,Monday,1
SHIP1138,2026-02-10 06:00:00,Truck,West,Fog,7.39,3.04,412.08,1.0,0.258231153496821,0.41291469194312796,0.4083768866107174,-1.2918438447771574,-0.43969193916955973,-0.4357207208598379,55.76,Tuesday,0
SHIP1139,2026-02-10 13:00:00,Mini-Truck,South,Clear,24.02,3.16,582.38,2.0,0.6358424159854676,0.431872037914692,0.6936508534767241,0.7390979410415753,-0.3395718575745859,0.9321015902318742,24.25,Tuesday,0
SHIP1140,2026-02-10 20:00:00,Mini-Truck,South,Clear,13.62,3.36,529.44,4.0,0.39969346049046317,0.46346761453396523,0.6049696802184366,-0.5310039574860748,-0.17270505491629648,0.5068959933487552,38.87,Tuesday,0
SHIP1141,2026-02-11 03:00:00,Van,North,Storm,19.31,3.24,514.68,3.0,0.5288941871026339,0.4445102685624013,0.5802448196726802,0.16388833122761062,-0.27282513651127,0.38834603849429955,26.65,Wednesday,0
SHIP1142,2026-02-11 10:00:00,Truck,South,Clear,14.52,3.6,463.5,3.0,0.4201294277929155,0.5013823064770933,0.4945118682680872,-0.4210912931904127,0.02753510827365124,-0.02272352041159447,31.92,Wednesday,1
SHIP1143,2026-02-11 17:00:00,Van,Central,Clear,12.47,2.8,567.98,3.0,0.37358083560399635,0.375,0.6695290383101329,-0.6714479174194206,-0.6399321023595075,0.8164430976909427,45.55,Wednesday,0
SHIP1144,2026-02-12 00:00:00,Van,East,Clear,31.38,4.5,371.24,5.0,0.8029632152588554,0.643562401263823,0.33996473859657944,1.6379392846149892,0.7784357202359545,-0.7637410566495354,11.83,Thursday,1
SHIP1145,2026-02-12 07:00:00,Van,North,Fog,25.38,2.84,354.88,2.0,0.6667234332425067,0.38131911532385465,0.31255967636564647,0.9051881893105757,-0.6065587418278495,-0.8951419551196494,13.98,Thursday,0
SHIP1146,2026-02-12 14:00:00,Bike,South,Clear,3.05,4.29,539.53,3.0,0.15968437783832878,0.610387045813586,0.6218717020955826,-1.8218671370473498,0.6032255774447504,0.5879372565250046,176.9,Thursday,1
SHIP1147,2026-02-12 21:00:00,Truck,North,Clear,2.21,5.33,255.0,2.0,0.14061080835603998,0.7746840442338072,0.14524808616848417,-1.9244522903899677,1.4709329512678564,-1.6973621103271666,115.38,Thursday,1
SHIP1148,2026-02-13 04:00:00,Van,North,Clear,26.34,3.07,461.06,3.0,0.6885217983651225,0.41765402843601895,0.49042456069819257,1.022428364559282,-0.4146619187708165,-0.04232120942547453,17.5,Friday,0
SHIP1149,2026-02-13 11:00:00,Van,East,Clear,13.84,4.45,412.01,5.0,0.404688919164396,0.6356635071090047,0.40825962778699093,-0.5041364173249129,0.7367190195713822,-0.4362829496430229,29.77,Friday,1
SHIP1150,2026-02-13 18:00:00,Mini-Truck,Central,Clear,4.81,4.17,281.31,4.0,0.1996480472297911,0.5914296998420221,0.18932065262911035,-1.6069268157580554,0.5031054958497766,-1.486044406247173,58.48,Friday,1
SHIP1151,2026-02-14 01:00:00,Van,North,Clear,26.37,6.2,338.25,5.0,0.6892029972752043,0.912124802527646,0.28470233010034,1.0260921200358042,2.1968035428314163,-1.0287114503249057,12.83,Saturday,1
SHIP1152,2026-02-14 08:00:00,Van,South,Clear,19.35,2.89,436.92,1.0,0.5298024523160763,0.389218009478673,0.4499870177730874,0.16877333852964038,-0.5648420411632769,-0.2362098212267306,22.58,Saturday,0
SHIP1153,2026-02-14 15:00:00,Truck,West,Clear,20.01,4.45,574.08,3.0,0.5447888283378747,0.6356635071090047,0.6797473072348694,0.24937595901312587,0.7367190195713822,0.8654373202256431,28.69,Saturday,1
SHIP1154,2026-02-14 22:00:00,Mini-Truck,North,Clear,24.48,1.55,371.65,1.0,0.6462874659400544,0.17752764612954197,0.3406515402784059,0.7952755250149138,-1.6828496189738174,-0.760448002348023,15.18,Saturday,0
SHIP1155,2026-02-15 05:00:00,Van,North,Clear,7.52,2.9,595.61,1.0,0.2611830154405086,0.39079778830963663,0.7158127711610298,-1.2759675710455618,-0.5564987010303626,1.0383628302538552,79.2,Sunday,0
SHIP1156,2026-02-15 12:00:00,Bike,East,Clear,4.95,3.92,457.58,2.0,0.20282697547683926,0.5519352290679305,0.4845951220329329,-1.5898292902009523,0.2945219925269145,-0.07027201178953314,92.44,Sunday,1
SHIP1157,2026-02-15 19:00:00,Bike,Central,Clear,30.65,5.17,607.25,3.0,0.786387375113533,0.7494075829383885,0.735311238420691,1.5487879013529522,1.3374395091412248,1.1318534450577749,19.81,Sunday,1
SHIP1158,2026-02-16 02:00:00,Van,West,Rain,6.5,3.57,377.46,1.0,0.23802225249772932,0.4966429699842022,0.35038402264770413,-1.400535257247312,0.002505087874907589,-0.713783013343661,58.07,Monday,0
SHIP1159,2026-02-16 09:00:00,Bike,South,Clear,8.22,3.57,444.14,4.0,0.27707765667574935,0.4966429699842022,0.4620814278774477,-1.1904799432600468,0.002505087874907589,-0.1782199381610693,54.03,Monday,0
SHIP1160,2026-02-16 16:00:00,Truck,West,Clear,9.82,3.42,494.22,1.0,0.31340826521344234,0.4729462875197472,0.5459717406234819,-0.9950796511788699,-0.12264501411880956,0.22401459700905985,50.33,Monday,0
SHIP1161,2026-02-16 23:00:00,Bike,South,Clear,34.64,1.67,428.46,4.0,0.8769868301544049,0.19648499210110593,0.435815451362715,2.036067379730387,-1.5827295373788437,-0.3041591855945282,12.37,Monday,0
SHIP1162,2026-02-17 06:00:00,Bike,Central,Fog,21.95,3.72,564.36,3.0,0.5888396911898274,0.5203396524486572,0.6634650819974204,0.48629881316155266,0.12765518986862512,0.7873678377605141,25.71,Tuesday,1
SHIP1163,2026-02-17 13:00:00,Truck,South,Rain,25.72,5.55,185.09,1.0,0.6744436875567664,0.8094391785150078,0.028140023786789925,0.9467107513778257,1.654486434191975,-2.2588680279338695,7.2,Tuesday,1
SHIP1164,2026-02-17 20:00:00,Van,East,Clear,19.57,2.16,740.69,5.0,0.5347979109900091,0.2738941548183255,0.958840058964437,0.19564087869080207,-1.173905870866034,2.2036221426037415,37.85,Tuesday,0
SHIP1165,2026-02-18 03:00:00,Bike,East,Clear,13.18,3.37,552.93,2.0,0.38970254314259756,0.46504739336492895,0.6443183912089383,-0.5847390378083984,-0.16436171478338182,0.6955639093061491,41.95,Wednesday,0
SHIP1166,2026-02-18 10:00:00,Van,East,Fog,23.05,2.32,429.18,4.0,0.6138169845594913,0.2991706161137441,0.43702154212104455,0.620636513967362,-1.0404124287394025,-0.2983762609674814,18.62,Wednesday,0
SHIP1167,2026-02-18 17:00:00,Van,East,Clear,18.205,2.94,383.72,2.0,0.5038033605812896,0.39711690363349134,0.36087031174095857,0.028940004509047747,-0.5231253404987046,-0.6635036964473945,21.08,Wednesday,0
SHIP1168,2026-02-19 00:00:00,Van,West,Clear,9.24,5.22,346.03,1.0,0.3002384196185286,0.7573064770932068,0.2977348107945122,-1.0659122570582966,1.379156209805797,-0.9662237369937638,37.45,Thursday,1
SHIP1169,2026-02-19 07:00:00,Truck,Central,Clear,18.205,3.17,527.47,3.0,0.5038033605812896,0.4334518167456556,0.6016696818935625,0.028940004509047747,-0.3312285174416716,0.49107326902197485,28.97,Thursday,0
SHIP1170,2026-02-19 14:00:00,Bike,South,Clear,7.14,5.18,569.4,3.0,0.25255449591280654,0.7509873617693521,0.6719077173057273,-1.3223751404148412,1.345782849274139,0.8278483101498398,79.75,Thursday,1
SHIP1171,2026-02-19 21:00:00,Van,South,Storm,16.49,4.83,430.5,4.0,0.46486148955495,0.695695102685624,0.4392327085113154,-0.18050468356546376,1.0537659446221324,-0.28777423248456274,26.11,Thursday,1
SHIP1172,2026-02-20 04:00:00,Truck,East,Rain,16.85,3.06,582.84,4.0,0.4730358764759309,0.4160742496050553,0.6944214114612124,-0.1365396178471986,-0.4230052589037308,0.9357962365213764,34.59,Friday,0
SHIP1173,2026-02-20 11:00:00,Van,East,Clear,13.77,2.9,341.13,3.0,0.40309945504087186,0.39079778830963663,0.28952669313365825,-0.5126851801034644,-0.5564987010303626,-1.0055797518167195,24.77,Friday,0
SHIP1174,2026-02-20 18:00:00,Bike,North,Clear,2.39,2.42,319.94,4.0,0.14469800181653045,0.31496840442338075,0.25403077206559793,-1.9024697575308351,-0.9569790274102576,-1.1757744363266043,133.87,Friday,0
SHIP1175,2026-02-21 01:00:00,Van,Central,Storm,12.97,2.38,667.6,2.0,0.3849341507720254,0.3086492890995261,0.8364050957334539,-0.6103853261440527,-0.9903523879419156,1.6165749745609155,51.47,Saturday,0
SHIP1176,2026-02-21 08:00:00,Bike,West,Fog,11.4,3.92,520.93,5.0,0.3492847411444141,0.5519352290679305,0.5907143575054021,-0.8021218627487077,0.2945219925269145,0.43854503699296776,45.7,Saturday,1
SHIP1177,2026-02-21 15:00:00,Truck,South,Rain,19.29,3.48,617.62,5.0,0.5284400544959127,0.4824249605055292,0.7526822955927432,0.16144582757659595,-0.07258497332132262,1.2151436233667652,32.02,Saturday,0
SHIP1178,2026-02-21 22:00:00,Mini-Truck,North,Fog,18.205,2.75,347.53,2.0,0.5038033605812896,0.3671011058451817,0.30024749987436544,0.028940004509047747,-0.6816488030240797,-0.9541759773540834,19.09,Saturday,0
SHIP1179,2026-02-22 05:00:00,Van,North,Storm,21.02,1.64,467.04,5.0,0.5677225249772933,0.19174565560821494,0.5004418144965408,0.3727223933893686,-1.6077595577775872,0.0057091923380513795,22.22,Sunday,0
SHIP1180,2026-02-22 12:00:00,Van,South,Rain,12.59,3.63,406.97,1.0,0.37630563124432326,0.5061216429699842,0.399816992478684,-0.6567928955133324,0.052565128672394525,-0.47676342203234867,32.32,Sunday,1
SHIP1181,2026-02-22 19:00:00,Van,West,Clear,22.18,2.94,351.11,3.0,0.5940622161671207,0.39711690363349134,0.30624445114494864,0.5143876051482219,-0.5231253404987046,-0.925421991014046,15.83,Sunday,0
SHIP1182,2026-02-23 02:00:00,Mini-Truck,North,Clear,5.55,3.27,534.64,4.0,0.2164509536784741,0.4492496050552922,0.6136803356952609,-1.5165541806705107,-0.2477951161125267,0.5486615600996467,96.33,Monday,0
SHIP1183,2026-02-23 09:00:00,Mini-Truck,North,Fog,3.42,3.57,359.86,2.0,0.1680858310626703,0.4966429699842022,0.32090180411075936,-1.7766808195035777,0.002505087874907589,-0.8551433931159105,105.22,Monday,0
SHIP1184,2026-02-23 16:00:00,Van,Central,Clear,-0.68,0.5,309.4,3.0,0.074988646684832,0.01165086887835716,0.23637494346449567,-2.2773940679615934,-2.558900332929838,-1.2604300273947586,-455.0,Monday,0
SHIP1185,2026-02-23 23:00:00,Bike,West,Fog,14.01,1.66,467.04,4.0,0.4085490463215259,0.19490521327014226,0.5004418144965408,-0.48337513629128787,-1.5910728775117582,0.0057091923380513795,33.34,Monday,0
SHIP1186,2026-02-24 06:00:00,Bike,North,Clear,11.97,6.26,295.2,3.0,0.3622275204359673,0.9216034755134279,0.21258815350855148,-0.7325105086947883,2.246863583628903,-1.3744821519837327,24.66,Tuesday,1
SHIP1187,2026-02-24 13:00:00,Truck,West,Clear,24.31,2.89,234.06,4.0,0.6424273387829245,0.389218009478673,0.11017094661373267,0.7745142439812885,-0.5648420411632769,-1.8655488348971048,9.63,Tuesday,0
SHIP1188,2026-02-24 20:00:00,Truck,South,Clear,12.81,0.48,465.99,5.0,0.38130108991825606,0.008491311216429834,0.4986829321406436,-0.6299253553521704,-2.575587013195667,-0.0027242394097249743,36.38,Tuesday,0
SHIP1189,2026-02-25 03:00:00,Van,East,Clear,20.19,1.76,240.09,2.0,0.548876021798365,0.2107030015797789,0.12027195671474278,0.27135849187225825,-1.5076394761826133,-1.8171168411455896,11.89,Wednesday,0
SHIP1190,2026-02-25 10:00:00,Van,North,Storm,24.51,6.48,543.03,1.0,0.6469686648501362,0.9563586097946286,0.6277346432819069,0.798939280491436,2.430417066553022,0.6160486956842588,22.16,Wednesday,1
SHIP1191,2026-02-25 17:00:00,Mini-Truck,Central,Fog,12.51,2.66,282.56,4.0,0.3744891008174387,0.3528830963665087,0.19141456019565473,-0.6665629101173912,-0.75673886422031,-1.4760046065474393,22.59,Wednesday,0
SHIP1192,2026-02-26 00:00:00,Mini-Truck,South,Fog,20.38,4.89,181.12,4.0,0.5531902815622161,0.7051737756714058,0.021489773355444997,0.2945622765568977,1.103825985419619,-2.290754431780224,8.89,Thursday,1
SHIP1193,2026-02-26 07:00:00,Bike,West,Rain,26.02,3.65,467.04,3.0,0.6812556766575839,0.5092812006319115,0.5004418144965408,0.9833483061430465,0.0692518089382235,0.0057091923380513795,17.95,Thursday,1
SHIP1194,2026-02-26 14:00:00,Van,South,Clear,8.09,2.92,467.35,5.0,0.2741257947320618,0.393957345971564,0.5009611035730439,-1.2063562169916424,-0.5398120207645336,0.008199062663585343,57.77,Thursday,0
SHIP1195,2026-02-26 21:00:00,Van,North,Clear,18.2,4.43,508.98,3.0,0.5036898274296093,0.6325039494470773,0.570696601169238,0.02832937859629419,0.7200323393055529,0.34256455186351464,27.97,Thursday,1
SHIP1196,2026-02-27 04:00:00,Bike,West,Clear,12.54,0.64,470.64,3.0,0.37517029972752036,0.03376777251184847,0.5064722682881886,-0.6628991546408692,-2.442093571069035,0.034623815473284004,37.53,Friday,0
SHIP1197,2026-02-27 11:00:00,Mini-Truck,East,Clear,8.6,1.77,322.88,5.0,0.2857061762034514,0.21228278041074256,0.2589556426621103,-1.1440723738907674,-1.4992961360496988,-1.1521608274328308,37.54,Friday,0
SHIP1198,2026-02-27 18:00:00,Mini-Truck,South,Clear,5.71,2.91,535.57,1.0,0.2200840145322434,0.39237756714060035,0.61523820292477,-1.4970141514623931,-0.5481553608974479,0.556131171076249,93.8,Friday,0
SHIP1199,2026-02-28 01:00:00,Bike,North,Clear,8.47,1.89,565.22,3.0,0.28275431425976383,0.2312401263823065,0.6649056904032029,-1.1599486476223628,-1.3991760544547251,0.7942752199539309,66.73,Saturday,0
SHIP1200,2026-02-28 08:00:00,Bike,Central,Clear,18.48,2.8,305.31,3.0,0.5100476839237057,0.375,0.22952367790676248,0.06252442971050029,-0.6399321023595075,-1.2932802520122868,16.52,Saturday,0
SHIP1201,2026-02-28 15:00:00,Van,West,Storm,5.11,3.57,428.28,4.0,0.20646003633060855,0.4966429699842022,0.4355139286731326,-1.5702892609928345,0.002505087874907589,-0.3056049167512899,83.81,Saturday,0
SHIP1202,2026-02-28 22:00:00,Van,South,Fog,13.59,3.66,417.07,5.0,0.3990122615803814,0.5108609794628752,0.41673576561636255,-0.5346677129625967,0.07759514907113817,-0.3956418404585011,30.69,Saturday,1
SHIP1203,2026-03-01 05:00:00,Mini-Truck,South,Clear,24.51,5.1,476.45,2.0,0.6469686648501362,0.7383491311216428,0.5162047506574869,0.798939280491436,1.2790361282108231,0.08128880447764601,19.44,Sunday,1
SHIP1204,2026-03-01 12:00:00,Bike,East,Rain,21.59,3.73,425.41,1.0,0.5806653042688464,0.5219194312796208,0.4307063169003467,0.4423337474432879,0.1359985300015394,-0.3286562968618779,19.7,Sunday,1
SHIP1205,2026-03-01 19:00:00,Van,East,Rain,13.76,4.69,441.85,1.0,0.4028723887375113,0.6735781990521327,0.45824538921553853,-0.5139064319289718,0.93695918276133,-0.19661285121098104,32.11,Sunday,1
SHIP1206,2026-03-02 02:00:00,Van,Central,Clear,18.205,3.42,527.02,5.0,0.5038033605812896,0.4729462875197472,0.6009158751696064,0.028940004509047747,-0.12264501411880956,0.4874589411300703,28.95,Monday,0
SHIP1207,2026-03-02 09:00:00,Bike,Central,Fog,33.14,2.79,316.34,4.0,0.8429268846503177,0.37342022116903634,0.24800031827395003,1.852879605904284,-0.6482754424924217,-1.2046890594618374,9.55,Monday,0
SHIP1208,2026-03-02 16:00:00,Van,North,Fog,18.21,5.28,538.48,4.0,0.50391689373297,0.7667851500789888,0.6201128197396855,0.029550630421801737,1.4292162506032842,0.5795038247772287,29.57,Monday,1
SHIP1209,2026-03-02 23:00:00,Van,North,Clear,-1.75,2.65,586.94,5.0,0.05069255222524981,0.35130331753554506,0.7012894282794782,-2.4080680132908805,-0.7650822043532246,0.968726779536503,-335.39,Monday,0
SHIP1210,2026-03-03 06:00:00,Truck,Central,Clear,25.09,3.91,646.1,4.0,0.6601385104450498,0.5503554502369669,0.8003898855888905,0.8697718863708624,0.2861786523940002,1.4438904197254967,25.75,Tuesday,1
SHIP1211,2026-03-03 13:00:00,Bike,Central,Clear,-0.35,4.42,192.8,1.0,0.08248183469573118,0.6309241706161137,0.04105524565723573,-2.237092757719851,0.7116889991726386,-2.1969425433859127,-550.86,Tuesday,1
SHIP1212,2026-03-03 20:00:00,Bike,West,Clear,29.81,4.51,428.05,1.0,0.7673138056312442,0.6451421800947866,0.43512864968088844,1.4462027480103343,0.7867790603688688,-0.3074522398960406,14.36,Tuesday,1
SHIP1213,2026-03-04 03:00:00,Van,East,Clear,26.67,3.57,214.19,2.0,0.6960149863760217,0.4966429699842022,0.07688619193594315,1.0627296748010249,0.002505087874907589,-2.025141490924071,8.03,Wednesday,0
SHIP1214,2026-03-04 10:00:00,Bike,North,Fog,32.19,4.76,168.29125000000002,5.0,0.8213555858310625,0.6846366508688783,0.0,1.7368606824810848,0.9953625636917308,-2.3937928960985904,5.23,Wednesday,1
SHIP1215,2026-03-04 17:00:00,Van,East,Clear,20.08,3.57,467.29,3.0,0.5463782924613986,0.4966429699842022,0.5008605960098498,0.25792472179167697,0.002505087874907589,0.007717152277998109,23.27,Wednesday,0
SHIP1216,2026-03-05 00:00:00,Van,East,Clear,15.11,4.47,402.1,3.0,0.4335263396911898,0.638823064770932,0.39165912859942714,-0.3490374354854788,0.7534056998372108,-0.5158784816625109,26.61,Thursday,1
SHIP1217,2026-03-05 07:00:00,Bike,Central,Fog,14.4,4.14,485.98,2.0,0.4174046321525885,0.586690363349131,0.5321687019448214,-0.4357463150965009,0.4780754754510329,0.15783223738841556,33.75,Thursday,1
SHIP1218,2026-03-05 14:00:00,Bike,West,Rain,13.63,4.48,508.34,2.0,0.3999205267938237,0.6404028436018957,0.5696245204951671,-0.5297827056605673,0.7617490399701259,0.3374241744172507,37.3,Thursday,1
SHIP1219,2026-03-05 21:00:00,Bike,South,Clear,25.85,2.05,599.75,3.0,0.677395549500454,0.25651658767772517,0.7227477930214248,0.9625870251094216,-1.2656826123280935,1.071614646859373,23.2,Thursday,0
SHIP1220,2026-03-06 04:00:00,Bike,West,Clear,23.7,4.21,456.47,2.0,0.628576294277929,0.5977488151658767,0.48273573211384163,0.7000178826253399,0.5364788563814344,-0.07918735392289628,19.26,Friday,1
SHIP1221,2026-03-06 11:00:00,Truck,West,Clear,18.205,4.8,765.26125,2.0,0.5038033605812896,0.6909557661927329,1.0,0.028940004509047747,1.0287359242233889,2.4009744853014054,42.04,Friday,1
SHIP1222,2026-03-06 18:00:00,Van,East,Rain,12.22,3.73,486.77,3.0,0.36790417801998176,0.5219194312796208,0.5334920515268773,-0.7019792130571044,0.1359985300015394,0.16417739079864693,39.83,Friday,1
SHIP1223,2026-03-07 01:00:00,Truck,West,Clear,39.03,2.52,671.1,4.0,0.9766689373297001,0.33076619273301744,0.8422680369197781,2.5721969311281168,-0.8735456260811129,1.6446864137201695,17.19,Saturday,0
SHIP1224,2026-03-07 08:00:00,Van,North,Clear,25.3,4.6,170.06,2.0,0.664906902815622,0.6593601895734595,0.002962879206660274,0.895418174706517,0.861869121565099,-2.379586579523467,6.72,Saturday,1
SHIP1225,2026-03-07 15:00:00,Van,East,Storm,5.22,3.64,611.97,2.0,0.20895776566757493,0.5077014218009479,0.7432178333919628,-1.5568554909122538,0.060908468805309195,1.1697637287239693,117.24,Saturday,1
SHIP1226,2026-03-07 22:00:00,Mini-Truck,North,Clear,13.87,1.49,428.31,3.0,0.40537011807447765,0.16804897314375994,0.43556418245472966,-0.5004726618483909,-1.7329096597713045,-0.30536396155849604,30.88,Saturday,0
SHIP1227,2026-03-08 05:00:00,Truck,South,Fog,25.45,2.42,216.2,5.0,0.6683128973660307,0.31496840442338075,0.0802531953029465,0.9137369520891272,-0.9569790274102576,-2.0089974930068992,8.5,Sunday,0
SHIP1228,2026-03-08 12:00:00,Mini-Truck,East,Storm,11.6,2.87,500.47,4.0,0.3538260672116258,0.3860584518167457,0.5564412784562038,-0.7776968262385606,-0.5815287214291058,0.27421359550772806,43.14,Sunday,0
SHIP1229,2026-03-08 19:00:00,Bike,South,Clear,20.81,5.31,413.65,3.0,0.5629541326067211,0.7715244865718798,0.41100683451429715,0.347076105053714,1.4542462710020272,-0.42311073243697245,19.88,Sunday,1
SHIP1230,2026-03-09 02:00:00,Bike,East,Fog,25.61,5.1,519.61,5.0,0.6719459582198001,0.7383491311216428,0.5885031911151315,0.9332769812972449,1.2790361282108231,0.42794300851004957,20.29,Monday,1
SHIP1231,2026-03-09 09:00:00,Truck,Central,Clear,-3.9825000000000017,5.09,571.33,1.0,0.0,0.7367693522906792,0.6751407105884719,-2.680712483335398,1.2706927880779089,0.8433497608862291,-143.46,Monday,1
SHIP1232,2026-03-09 16:00:00,Truck,West,Fog,17.14,3.78,271.3,4.0,0.47962079927338774,0.5298183254344391,0.1725526408362229,-0.10112331490748537,0.17771523066611167,-1.5664431222426398,15.83,Monday,1
SHIP1233,2026-03-09 23:00:00,Truck,Central,Clear,17.45,4.6,571.79,3.0,0.4866598546775658,0.6593601895734595,0.67591126857296,-0.06326450831675749,0.861869121565099,0.8470444071757305,32.77,Monday,1
SHIP1234,2026-03-10 06:00:00,Van,South,Rain,14.7,2.13,450.78,5.0,0.424216621253406,0.2691548183254345,0.4732042648709314,-0.39910876033128034,-1.1989358912647776,-0.12488852215608427,30.67,Tuesday,0
SHIP1235,2026-03-10 13:00:00,Bike,West,Clear,20.41,3.51,612.34,4.0,0.5538714804722978,0.4871642969984201,0.7438376300316598,0.2982260320334199,-0.047554952922579344,1.1727355094350904,30.0,Tuesday,0
SHIP1236,2026-03-10 20:00:00,Van,East,Fog,23.26,4.04,425.38,2.0,0.6185853769300635,0.5708925750394944,0.43065606311874965,0.6462828023030165,0.3946420741218884,-0.3288972520546718,18.29,Tuesday,1
SHIP1237,2026-03-11 03:00:00,Van,West,Rain,19.14,2.21,393.55,4.0,0.525034059945504,0.28179304897314383,0.3773368008442635,0.1431270501939858,-1.1321891702014617,-0.5845507116086892,20.56,Wednesday,0
SHIP1238,2026-03-11 10:00:00,Bike,North,Clear,15.01,3.75,453.25,1.0,0.4312556766575839,0.5250789889415481,0.4773418262224232,-0.36124995374055224,0.1526852102673684,-0.10504987794941037,30.2,Wednesday,1
SHIP1239,2026-03-11 17:00:00,Van,West,Fog,23.06,5.52,462.22,4.0,0.6140440508628519,0.8046998420221168,0.49236770691994575,0.6218577657928691,1.6294564137932313,-0.033004275304121505,20.04,Wednesday,1
SHIP1240,2026-03-12 00:00:00,Mini-Truck,North,Clear,18.39,4.17,370.47,5.0,0.5080040871934605,0.5914296998420221,0.3386748915355881,0.05153316328093411,0.5031054958497766,-0.7699255732645711,20.15,Thursday,1
SHIP1241,2026-03-12 07:00:00,Mini-Truck,West,Clear,16.15,4.6,390.44,5.0,0.45714123524069017,0.6593601895734595,0.3721271588187011,-0.22202724563271384,0.861869121565099,-0.6095297332616266,24.18,Thursday,1
SHIP1242,2026-03-12 14:00:00,Mini-Truck,North,Clear,7.5,0.56,302.77,4.0,0.2607288828337875,0.02112954186413915,0.2252688577315442,-1.2784100746965765,-2.508840292132351,-1.3136811250021458,40.37,Thursday,0
SHIP1243,2026-03-12 21:00:00,Truck,South,Clear,5.5,5.37,397.84,5.0,0.21531562216167122,0.7810031595576619,0.3845230916126438,-1.5226604397980477,1.5043063117995144,-0.5500941190392037,72.33,Thursday,1
SHIP1244,2026-03-13 04:00:00,Van,Central,Clear,7.35,3.28,531.16,2.0,0.25732288828337874,0.45082938388625593,0.6078508970300014,-1.2967288520791869,-0.2394517759796124,0.5207107577355881,72.27,Friday,0
